File,Path,Size,Modified Time,Access Time,Created Time,Owner,Group,Mode
f8680152.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8680152.java,248,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f8687428.html,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8687428.html,36,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f8680246.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8680246.java,300,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f8680182.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8680182.java,1962,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f11004240_LinkedList.zip,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f11004240_LinkedList.zip,13456,Wed Sep 16 12:03:12 2015,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:01:30 2019,1000,1000,33188
f12639072_PackageDemo.zip,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f12639072_PackageDemo.zip,36274,Thu Nov  5 09:34:46 2015,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:02:03 2019,1000,1000,33188
f9151168.mp4,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f9151168.mp4,37258839,Sun Apr 14 13:01:11 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:01:11 2019,1000,1000,33188
f8707792.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8707792.java,173,Sun Apr 14 13:00:59 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:00:59 2019,1000,1000,33188
f13256872.mp4,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f13256872.mp4,10871156,Sun Apr 14 13:02:07 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:02:07 2019,1000,1000,33188
f8679916.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8679916.java,2906,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f8680162.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8680162.java,6338,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f8680252.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8680252.java,898,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f14428992_SetAndHashSet.zip,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f14428992_SetAndHashSet.zip,16047,Thu Jan 14 10:58:56 2016,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f9752640.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f9752640.txt,27429,Sun Apr 14 13:01:14 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:01:14 2019,1000,1000,33188
f8679922.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8679922.java,190,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f8687410.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8687410.txt,9122,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f8680190.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8680190.java,2791,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f12639888.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f12639888.java,30324,Sun Apr 14 13:02:03 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:02:03 2019,1000,1000,33188
f12220048.mp4,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f12220048.mp4,27144278,Sun Apr 14 13:02:01 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:02:01 2019,1000,1000,33188
f8718056.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8718056.java,2704,Sun Apr 14 13:01:00 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:01:00 2019,1000,1000,33188
f8680000.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8680000.java,4054,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f10796288.mp4,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f10796288.mp4,28553516,Sun Apr 14 13:01:29 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:01:29 2019,1000,1000,33188
f8680526.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8680526.java,1462,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f10466888.db,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f10466888.db,32391168,Sun Apr 14 13:01:26 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:01:26 2019,1000,1000,33188
f8680678.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8680678.java,977,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f8679884.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8679884.java,563,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f8748316.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8748316.txt,1208407,Sun Apr 14 13:01:02 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:01:02 2019,1000,1000,33188
f8680048.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8680048.java,707,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f14428824_Adventure.zip,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f14428824_Adventure.zip,15244,Wed Dec  9 10:13:38 2015,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:02:14 2019,1000,1000,33188
f8687470.html,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8687470.html,6749,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f14091512.mp4,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f14091512.mp4,51019199,Sun Apr 14 13:02:11 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:02:11 2019,1000,1000,33188
f8680238.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8680238.java,644,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f8679736.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8679736.java,4234,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8751072.pdf,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8751072.pdf,474845,Sun Apr 14 13:01:03 2019,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:01:03 2019,1000,1000,33188
f11004192_Banking.zip,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f11004192_Banking.zip,17306,Fri Sep  4 14:30:18 2015,Sun Apr 14 13:11:41 2019,Sun Apr 14 13:01:30 2019,1000,1000,33188
f8820176.mp4,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8820176.mp4,38823289,Sun Apr 14 13:01:09 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:01:09 2019,1000,1000,33188
f8718016.html,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8718016.html,38,Sun Apr 14 13:01:00 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:01:00 2019,1000,1000,33188
f8680354.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8680354.java,3424,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f11004160_Banking.zip,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f11004160_Banking.zip,11324,Fri Sep  4 13:57:22 2015,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:01:30 2019,1000,1000,33188
f8717464.html,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8717464.html,5133,Sun Apr 14 13:01:00 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:01:00 2019,1000,1000,33188
f12640208.mp4,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f12640208.mp4,32899902,Sun Apr 14 13:02:04 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:02:04 2019,1000,1000,33188
f12640168.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f12640168.java,15015,Sun Apr 14 13:02:03 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:02:03 2019,1000,1000,33188
f9144232_InheritanceChallenge.zip,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f9144232_InheritanceChallenge.zip,15765,Mon Aug  3 17:39:10 2015,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:01:10 2019,1000,1000,33188
f8718018.html,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8718018.html,205,Sun Apr 14 13:01:00 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:01:00 2019,1000,1000,33188
f12273072.mp4,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f12273072.mp4,35612623,Sun Apr 14 13:02:02 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:02:02 2019,1000,1000,33188
f9144592.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f9144592.java,31307,Sun Apr 14 13:01:10 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:01:10 2019,1000,1000,33188
f12639024_Packages.zip,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f12639024_Packages.zip,20076,Fri Oct 30 09:39:38 2015,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:02:03 2019,1000,1000,33188
f8680228.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8680228.java,1465,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f8680224.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8680224.java,427,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f8680130.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8680130.java,2324,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f8680136.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8680136.java,6885,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f11005080.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f11005080.java,29935,Sun Apr 14 13:01:30 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:01:30 2019,1000,1000,33188
f8680266.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8680266.java,799,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f8680018.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8680018.java,10466,Sun Apr 14 13:00:58 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:58 2019,1000,1000,33188
f11004392.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f11004392.java,1070,Sun Apr 14 13:01:30 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:01:30 2019,1000,1000,33188
f8717692.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f8717692.txt,75736,Sun Apr 14 13:01:00 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:01:00 2019,1000,1000,33188
f11003992_ArrayListChallenge.zip,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.6/f11003992_ArrayListChallenge.zip,13200,Fri Aug 28 11:55:50 2015,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:01:30 2019,1000,1000,33188
f8679380.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8679380.java,7036,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8679316.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8679316.txt,293,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8615034.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8615034.txt,10,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8616176.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616176.java,2530,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8677564.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8677564.txt,47802,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8616242.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616242.java,122,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8616892.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616892.java,2048,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8669904.html,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8669904.html,280,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8616038.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616038.java,7896,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
t8666312.jpg,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/t8666312.jpg,3009,Tue Mar 22 10:51:06 2016,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8616214.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616214.java,1427,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8670104.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8670104.java,205,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8670120.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8670120.java,1980,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8615790.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8615790.java,86,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8616544.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616544.java,1870,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8615908.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8615908.java,745,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8679630.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8679630.java,4355,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8615154.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8615154.java,644,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8678392.html,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8678392.html,21379,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8669990.html,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8669990.html,5359,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8615700.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8615700.java,2685,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8616682.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616682.java,3424,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8670272.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8670272.java,5056,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8669896.html,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8669896.html,105,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8616890.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616890.java,925,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8616142.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616142.java,207,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8667384_servers-mainnet-disconnect-rate.eps.pdf,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8667384_servers-mainnet-disconnect-rate.eps.pdf,528492,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8670230.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8670230.java,309,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8616244.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616244.java,2906,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8677658.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8677658.java,5592,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8616480.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616480.java,248,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8657244.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8657244.txt,1184990,Sun Apr 14 13:00:56 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:56 2019,1000,1000,33188
f8616074.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616074.java,115,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8615944.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8615944.java,6778,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8677698.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8677698.java,15209,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8677696.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8677696.txt,696,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8669880.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8669880.txt,181,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8607766.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8607766.java,32342,Sun Apr 14 13:00:51 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:51 2019,1000,1000,33188
f8676598.html,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8676598.html,349,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8624264.pdf,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8624264.pdf,5944785,Sun Apr 14 13:00:54 2019,Sun Apr 14 13:00:54 2019,Sun Apr 14 13:00:54 2019,1000,1000,33188
f8616304.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616304.java,126,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8617152.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8617152.java,421,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8616182.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616182.java,6799,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8616824.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616824.java,4352,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8675778.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8675778.java,116,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8623912.pdf,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8623912.pdf,179122,Sun Apr 14 13:00:53 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:53 2019,1000,1000,33188
f8616394.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616394.java,7634,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8617122.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8617122.java,1591,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8616834.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616834.java,593,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8616088.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616088.java,3603,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8679372.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8679372.java,2685,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8679492.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8679492.java,9100,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8615474.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8615474.java,5445,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8679320.txt,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8679320.txt,306,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8636814.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8636814.java,296,Sun Apr 14 13:00:54 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:54 2019,1000,1000,33188
f8615736.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8615736.java,539,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8663704_Europass_CV.pdf,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8663704_Europass_CV.pdf,166330,Sun Apr 14 13:00:56 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:56 2019,1000,1000,33188
f8678434.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8678434.java,200,Sun Apr 14 13:00:57 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:57 2019,1000,1000,33188
f8617006.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8617006.java,977,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8616108.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616108.java,5343,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8616488.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616488.java,48,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
f8616696.java,/home/hallvardr/Documents/TFM/TFM/results/recovery/file_recovery.5/f8616696.java,174,Sun Apr 14 13:00:52 2019,Sun Apr 14 13:11:42 2019,Sun Apr 14 13:00:52 2019,1000,1000,33188
